symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh605358,Spring,100,paper_discipline_bull,24.974,29.925,0.1887,条件单:take_profit,8,2026-09-04 18:38:32
sh605399,Spring,100,paper_discipline_bull,12.643,14.685,0.1523,条件单:take_profit,28,2026-09-04 18:38:49
sh605589,Spring,92,screener_value_accumulation,27.254,26.409,-0.0387,条件单:stop_loss,3,2026-09-04 18:38:50
sh605368,Spring,100,paper_discipline_bull,9.691,9.361,-0.0417,条件单:stop_loss,190,2026-09-04 18:38:51
sh605388,Shakeout,100,screener_value_accumulation,7.177,7.962,0.1005,空头信号卖出,1,2026-09-04 18:38:53
sh605337,Spring,79,screener_value_accumulation,11.816,14.195,0.1918,条件单:take_profit,30,2026-09-04 18:39:05
sh605299,Spring,100,paper_discipline_bull,11.019,11.136,0.0026,空头信号卖出,1,2026-09-04 18:39:06
sh605299,Spring,100,paper_discipline_bull,11.079,11.442,0.0245,空头信号卖出,1,2026-09-04 18:39:06
sh605377,Spring,100,paper_discipline_bull,7.535,8.663,0.1405,条件单:take_profit,35,2026-09-04 18:39:06
sh605299,Spring,100,paper_discipline_bull,11.207,11.561,0.0234,空头信号卖出,1,2026-09-04 18:39:06
sh605299,Spring,100,paper_discipline_bull,11.396,11.987,0.0435,空头信号卖出,1,2026-09-04 18:39:07
sh605299,Spring,100,paper_discipline_bull,11.525,12.62,0.0863,空头信号卖出,10,2026-09-04 18:39:08
sh605580,ST,100,paper_discipline_bull,23.106,22.378,-0.0392,条件单:stop_loss,15,2026-09-04 18:39:12
sh605305,Spring,81,screener_value_accumulation,43.328,42.014,-0.0381,空头信号卖出,1,2026-09-04 18:39:12
sh605305,Spring,81,screener_value_accumulation,43.367,41.291,-0.0555,条件单:stop_loss,0,2026-09-04 18:39:13
sh605303,Spring,80,screener_value_accumulation,17.718,16.923,-0.0525,条件单:stop_loss,2,2026-09-04 18:39:15
sh605567,Spring,100,paper_discipline_bull,10.2,10.387,0.0102,空头信号卖出,1,2026-09-04 18:39:17
sh605567,Spring,100,paper_discipline_bull,10.091,10.654,0.0474,空头信号卖出,1,2026-09-04 18:39:19
sh605567,Spring,100,paper_discipline_bull,10.576,10.535,-0.0118,空头信号卖出,1,2026-09-04 18:39:20
sh605567,Spring,100,paper_discipline_bull,10.685,10.752,-0.0017,空头信号卖出,1,2026-09-04 18:39:22
sh605567,Spring,100,paper_discipline_bull,10.398,10.999,0.0494,空头信号卖出,1,2026-09-04 18:39:24
sh605336,Spring,93,screener_value_accumulation,14.284,16.513,0.1468,条件单:take_profit,32,2026-09-04 18:39:44
sh605567,Spring,100,paper_discipline_bull,10.537,10.121,-0.0471,条件单:stop_loss,33,2026-09-04 18:39:50
sh605368,ST,100,paper_discipline_bull,7.618,7.233,-0.0581,条件单:stop_loss,15,2026-09-04 18:39:50
sh605580,Spring,100,paper_discipline_bull,20.78,24.018,0.1466,条件单:take_profit,1,2026-09-04 18:39:51
sh605288,ST,100,paper_discipline_bull,77.21,77.835,0.0001,空头信号卖出,1,2026-09-04 18:39:51
sh605288,ST,100,paper_discipline_bull,76.288,73.55,-0.0436,条件单:stop_loss,0,2026-09-04 18:39:52
sh605580,Spring,100,paper_discipline_bull,21.879,25.589,0.1602,条件单:take_profit,0,2026-09-04 18:39:52
sh605580,Spring,100,paper_discipline_bull,24.413,29.927,0.2161,条件单:take_profit,2,2026-09-04 18:39:54
sh605580,Spring,100,paper_discipline_bull,27.729,25.684,-0.0811,条件单:stop_loss,1,2026-09-04 18:39:55
sh605300,Spring,100,paper_discipline_bull,10.033,9.299,-0.0805,条件单:stop_loss,6,2026-09-04 18:39:57
sh605368,ST,100,paper_discipline_bull,7.147,6.923,-0.0391,条件单:stop_loss,2,2026-09-04 18:39:59
sh605580,Spring,100,paper_discipline_bull,25.025,24.126,-0.0436,条件单:stop_loss,6,2026-09-04 18:40:01
sh605288,ST,100,screener_value_accumulation,65.325,78.911,0.1984,条件单:take_profit,3,2026-09-04 18:40:04
sh605368,ST,100,paper_discipline_bull,6.927,6.683,-0.0429,条件单:stop_loss,6,2026-09-04 18:40:05
sh605305,Spring,5,screener_value_accumulation,36.526,42.797,0.1623,条件单:take_profit,0,2026-09-04 18:40:07
sh605369,Spring,90,screener_value_accumulation,15.415,18.182,0.1701,条件单:take_profit,0,2026-09-04 18:40:08
sh605366,Spring,100,paper_discipline_bull,10.911,13.057,0.1871,条件单:take_profit,2,2026-09-04 18:40:09
sh605305,Spring,5,screener_value_accumulation,42.883,40.859,-0.0548,条件单:stop_loss,1,2026-09-04 18:40:10
sh605369,Spring,90,screener_value_accumulation,18.909,18.302,-0.0398,条件单:stop_loss,0,2026-09-04 18:40:11
sh605366,Spring,100,paper_discipline_bull,13.083,13.966,0.059,空头信号卖出,2,2026-09-04 18:40:12
sh605599,Spring,100,paper_discipline_bull,14.134,13.686,-0.0394,条件单:stop_loss,0,2026-09-04 18:40:13
sh605555,ST,100,paper_discipline_bull,11.712,13.686,0.1592,条件单:take_profit,3,2026-09-04 18:40:17
sh605599,Spring,100,paper_discipline_bull,13.704,15.794,0.1433,条件单:take_profit,19,2026-09-04 18:40:31
sh605398,Spring,100,paper_discipline_bull,18.752,21.199,0.1215,空头信号卖出,11,2026-09-04 18:40:40
sh605289,Spring,100,paper_discipline_bull,101.101,116.623,0.1443,条件单:take_profit,3,2026-09-04 18:40:43
sh605577,ST,100,paper_discipline_bull,8.989,10.749,0.1863,条件单:take_profit,31,2026-09-04 18:40:43
sh605555,Spring,76,screener_value_accumulation,12.362,11.748,-0.0572,条件单:stop_loss,0,2026-09-04 18:40:44
sh605288,Spring,5,screener_value_accumulation,63.183,55.564,-0.1276,条件单:stop_loss,0,2026-09-04 18:40:44
sh605388,Spring,80,screener_value_accumulation,6.146,5.884,-0.0503,条件单:stop_loss,2,2026-09-04 18:40:45
sh605288,SC,66,screener_value_accumulation,56.867,66.633,0.1624,条件单:take_profit,0,2026-09-04 18:40:46
