symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh605368,Spring,100,paper_discipline_bull,11.132,12.14,0.0819,空头信号卖出,8,2026-09-04 18:09:49
sh605598,Spring,100,screener_value_accumulation,18.203,21.174,0.1539,条件单:take_profit,19,2026-09-04 18:09:49
sh605338,Spring,100,paper_discipline_bull,13.458,12.514,-0.0776,条件单:stop_loss,9,2026-09-04 18:09:51
sh605398,Spring,100,paper_discipline_bull,14.475,13.565,-0.0703,条件单:stop_loss,27,2026-09-04 18:09:54
sh605388,ST,94,paper_discipline_bull,5.066,4.749,-0.07,条件单:stop_loss,25,2026-09-04 18:10:03
sh605368,Spring,100,paper_discipline_bull,11.755,12.887,0.0876,空头信号卖出,44,2026-09-04 18:10:03
sh605488,Spring,100,paper_discipline_bull,7.978,9.043,0.1245,空头信号卖出,6,2026-09-04 18:10:06
sh605555,ST,100,paper_discipline_bull,11.304,13.336,0.1704,条件单:take_profit,22,2026-09-04 18:10:16
sh605598,Spring,100,paper_discipline_bull,16.549,19.095,0.1447,条件单:take_profit,16,2026-09-04 18:10:16
sh605599,ST,100,paper_discipline_bull,9.832,10.907,0.1005,空头信号卖出,2,2026-09-04 18:10:18
sh605599,ST,100,paper_discipline_bull,11.797,9.995,-0.1595,条件单:stop_loss,0,2026-09-04 18:10:18
sh605599,ST,100,paper_discipline_bull,10.782,10.004,-0.0796,条件单:stop_loss,0,2026-09-04 18:10:19
sh605336,Spring,100,screener_value_accumulation,10.844,13.083,0.1969,条件单:take_profit,25,2026-09-04 18:10:26
sh605598,ST,100,paper_discipline_bull,18.746,21.595,0.1428,条件单:take_profit,40,2026-09-04 18:10:26
sh605566,Spring,99,paper_discipline_bull,16.287,19.057,0.1608,条件单:take_profit,9,2026-09-04 18:10:27
sh605589,Spring,100,paper_discipline_bull,21.467,25.436,0.1754,条件单:take_profit,6,2026-09-04 18:10:29
sh605589,Spring,100,paper_discipline_bull,24.807,28.837,0.1532,条件单:take_profit,15,2026-09-04 18:10:32
sh605369,Spring,100,paper_discipline_bull,19.252,17.625,-0.0918,条件单:stop_loss,58,2026-09-04 18:10:35
sh605599,Shakeout,100,paper_discipline_bull,10.508,12.056,0.1382,空头信号卖出,7,2026-09-04 18:10:40
sh605599,Shakeout,100,paper_discipline_bull,11.568,11.718,0.0049,空头信号卖出,1,2026-09-04 18:10:41
sh605599,Shakeout,100,paper_discipline_bull,12.08,11.381,-0.0654,空头信号卖出,1,2026-09-04 18:10:42
sh605599,Shakeout,100,paper_discipline_bull,11.577,11.691,0.0018,空头信号卖出,1,2026-09-04 18:10:43
sh605599,Shakeout,100,paper_discipline_bull,11.605,11.864,0.0142,空头信号卖出,1,2026-09-04 18:10:44
sh605580,Spring,100,paper_discipline_bull,9.982,12.143,0.2068,条件单:take_profit,37,2026-09-04 18:10:55
sh605318,Spring,100,paper_discipline_bull,28.518,26.673,-0.0721,条件单:stop_loss,10,2026-09-04 18:10:58
sh605488,Spring,92,paper_discipline_bull,30.795,29.371,-0.0538,空头信号卖出,1,2026-09-04 18:10:58
sh605488,Spring,92,paper_discipline_bull,30.496,29.858,-0.0287,空头信号卖出,1,2026-09-04 18:10:58
sh605318,ST,100,paper_discipline_bull,25.876,29.73,0.1398,条件单:take_profit,21,2026-09-04 18:11:00
sh605388,Spring,91,paper_discipline_bull,7.528,9.021,0.1888,条件单:take_profit,12,2026-09-04 18:11:00
sh605358,Spring,100,paper_discipline_bull,25.264,25.283,-0.0072,空头信号卖出,1,2026-09-04 18:11:01
sh605358,Spring,100,paper_discipline_bull,24.305,25.412,0.0372,空头信号卖出,1,2026-09-04 18:11:01
sh605358,Spring,100,paper_discipline_bull,25.353,24.864,-0.0271,空头信号卖出,1,2026-09-04 18:11:02
sh605358,Spring,100,paper_discipline_bull,25.533,24.645,-0.0425,空头信号卖出,1,2026-09-04 18:11:02
sh605358,Spring,100,paper_discipline_bull,24.974,29.925,0.1887,条件单:take_profit,8,2026-09-04 18:11:06
sh605399,Spring,100,paper_discipline_bull,12.643,14.685,0.1523,条件单:take_profit,28,2026-09-04 18:11:18
sh605599,Shakeout,87,screener_value_accumulation,14.367,14.167,-0.0218,空头信号卖出,1,2026-09-04 18:11:19
sh605599,Shakeout,87,screener_value_accumulation,14.205,14.196,-0.0086,空头信号卖出,1,2026-09-04 18:11:19
sh605599,Shakeout,87,screener_value_accumulation,14.262,14.186,-0.0133,空头信号卖出,1,2026-09-04 18:11:19
sh605599,Shakeout,87,screener_value_accumulation,14.224,13.94,-0.0278,空头信号卖出,1,2026-09-04 18:11:19
sh605388,Shakeout,100,paper_discipline_bull,7.568,7.433,-0.0257,空头信号卖出,1,2026-09-04 18:11:19
