symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh603898,Spring,100,screener_value_accumulation,11.138,13.902,0.2382,条件单:take_profit,3,2026-09-05 19:22:48
sh605183,Spring,100,paper_discipline_bull,19.029,18.291,-0.0464,条件单:stop_loss,0,2026-09-05 19:22:50
sh605183,Spring,100,paper_discipline_bull,18.484,18.427,-0.011,空头信号卖出,1,2026-09-05 19:22:51
sh605183,Spring,100,paper_discipline_bull,18.503,18.291,-0.0193,空头信号卖出,1,2026-09-05 19:22:52
sh605183,Spring,100,paper_discipline_bull,18.562,18.447,-0.0141,空头信号卖出,1,2026-09-05 19:22:52
sh605183,Spring,100,paper_discipline_bull,18.503,18.641,-0.0006,空头信号卖出,1,2026-09-05 19:22:56
sh605368,Spring,100,paper_discipline_bull,9.544,8.941,-0.0706,条件单:stop_loss,191,2026-09-05 19:23:03
sh605183,Spring,100,paper_discipline_bull,18.727,17.941,-0.0496,条件单:stop_loss,7,2026-09-05 19:23:08
sh605277,Spring,100,paper_discipline_bull,17.945,21.216,0.1729,条件单:take_profit,41,2026-09-05 19:24:54
sh605008,Spring,100,paper_discipline_bull,14.755,14.066,-0.0543,条件单:stop_loss,2,2026-09-05 19:24:56
sh603883,Spring,79,screener_value_accumulation,15.729,14.995,-0.0543,条件单:stop_loss,2,2026-09-05 19:24:58
sh605299,Spring,100,paper_discipline_bull,11.019,11.136,0.0026,空头信号卖出,1,2026-09-05 19:24:59
sh605299,Spring,100,paper_discipline_bull,11.079,11.442,0.0245,空头信号卖出,1,2026-09-05 19:25:00
sh605299,Spring,100,paper_discipline_bull,11.207,11.561,0.0234,空头信号卖出,1,2026-09-05 19:25:00
sh605299,Spring,100,paper_discipline_bull,11.396,11.987,0.0435,空头信号卖出,1,2026-09-05 19:25:01
sh605377,Spring,100,paper_discipline_bull,7.721,8.965,0.1519,条件单:take_profit,35,2026-09-05 19:25:02
sh605208,Spring,100,paper_discipline_bull,12.769,13.201,0.0256,空头信号卖出,1,2026-09-05 19:25:03
sh605208,Spring,100,paper_discipline_bull,13.387,12.913,-0.0431,条件单:stop_loss,2,2026-09-05 19:25:06
sh605299,Spring,100,paper_discipline_bull,11.525,12.62,0.0863,空头信号卖出,10,2026-09-05 19:25:11
sh605208,Spring,100,paper_discipline_bull,13.467,12.356,-0.0898,条件单:stop_loss,1,2026-09-05 19:25:13
sh605266,Spring,100,paper_discipline_bull,18.439,18.281,-0.0165,空头信号卖出,1,2026-09-05 19:25:16
sh605580,ST,100,paper_discipline_bull,23.106,22.378,-0.0392,条件单:stop_loss,15,2026-09-05 19:25:30
sh605218,Spring,100,paper_discipline_bull,19.036,19.776,0.0306,空头信号卖出,1,2026-09-05 19:25:33
sh605218,Spring,100,paper_discipline_bull,19.416,19.876,0.0155,空头信号卖出,1,2026-09-05 19:25:35
sh605218,Spring,100,paper_discipline_bull,19.926,19.227,-0.0428,条件单:stop_loss,0,2026-09-05 19:25:38
sh605218,Spring,100,screener_value_accumulation,19.896,18.569,-0.0741,条件单:stop_loss,0,2026-09-05 19:25:41
sh605266,Spring,100,paper_discipline_bull,18.318,16.77,-0.0918,条件单:stop_loss,11,2026-09-05 19:25:43
sh605567,Spring,100,paper_discipline_bull,10.2,10.387,0.0102,空头信号卖出,1,2026-09-05 19:25:52
sh605567,Spring,100,paper_discipline_bull,10.091,10.654,0.0474,空头信号卖出,1,2026-09-05 19:26:02
sh603992,Spring,100,paper_discipline_bull,31.867,38.198,0.1891,条件单:take_profit,3,2026-09-05 19:26:10
sh605567,Spring,100,paper_discipline_bull,10.576,10.535,-0.0118,空头信号卖出,1,2026-09-05 19:26:10
sh605567,Spring,100,paper_discipline_bull,10.685,10.752,-0.0017,空头信号卖出,1,2026-09-05 19:26:18
